<TIME>,<LAST>
144528,68.225000000
144528,68.225000000
144528,68.219000000
144528,68.185000000
144529,68.230000000
144529,68.219000000
144529,68.219000000
144530,68.219000000
144530,68.219000000
144531,68.225000000
144532,68.226000000
144533,68.222000000
144533,68.225000000
144533,68.216000000
144534,68.216000000
144535,68.216000000
144536,68.225000000
144537,68.225000000
144538,68.225000000
144538,68.216000000
144539,68.216000000
144541,68.216000000
144541,68.225000000
144542,68.225000000
144543,68.225000000
144543,68.216000000
144545,68.216000000
144546,68.226000000
144547,68.226000000
144548,68.225000000
144548,68.216000000
144549,68.216000000
144550,68.216000000
144551,68.227000000
144552,68.225000000
144553,68.224000000
144553,68.215000000
144554,68.214000000
144555,68.217000000
144556,68.217000000
144556,68.224000000
144557,68.224000000
144558,68.223000000
144558,68.216000000
144559,68.216000000
144600,68.216000000
144601,68.229400000
144601,68.223000000
144602,68.222000000
144603,68.222000000
144603,68.230000000
144603,68.222000000
144604,68.216000000
144605,68.216000000
144606,68.216000000
144606,68.222000000
144607,68.223000000
144608,68.223000000
144608,68.216000000
144609,68.216000000
144610,68.220000000
144610,68.220000000
144611,68.222000000
144611,68.227000000
144612,68.227000000
144612,68.228000000
144613,68.228000000
144613,68.230000000
144614,68.230000000
144614,68.231000000
144615,68.231000000
144615,68.230000000
144616,68.230000000
144616,68.230000000
144617,68.230000000
144617,68.229000000
144618,68.229000000
144618,68.228000000
144619,68.228000000
144619,68.224000000
144620,68.224000000
144620,68.224000000
144620,68.224000000
144621,68.229000000
144622,68.228000000
144623,68.228000000
144624,68.228000000
144624,68.224000000
144625,68.224000000
144625,68.224000000
144626,68.224000000
144626,68.224000000
144626,68.225000000
144627,68.228000000
144627,68.228000000
144628,68.226000000
144629,68.223000000
144629,68.185000000
144630,68.222000000
144630,68.222000000
144630,68.222000000
144630,68.222000000
144631,68.223000000
144631,68.226000000
144632,68.233100000
144632,68.226000000
144632,68.227000000
144633,68.224000000
144633,68.227000000
144633,68.227000000
144634,68.227000000
144634,68.223000000
144635,68.223000000
144635,68.222000000
144636,68.222000000
144636,68.222000000
144636,68.224000000
144637,68.226000000
144637,68.226000000
144638,68.225000000
144638,68.225000000
144638,68.218000000
144639,68.219000000
144640,68.219000000
144641,68.225000000
144642,68.227000000
144643,68.226000000
144644,68.226000000
144644,68.222000000
144645,68.222000000
144645,68.222000000
144646,68.223000000
144646,68.224000000
144647,68.227000000
144647,68.227000000
144648,68.226000000
144648,68.226000000
144648,68.219000000
144649,68.219000000
144650,68.219000000
144651,68.225000000
144652,68.224000000
144653,68.224000000
144654,68.218000000
144654,68.218000000
144654,68.218000000
144654,68.218000000
144655,68.218000000
144655,68.218000000
144656,68.224000000
144657,68.225000000
144658,68.225000000
144658,68.218000000
144659,68.184000000
144659,68.217000000
144700,68.218000000
144701,68.224000000
144702,68.224000000
144703,68.222000000
144703,68.229100000
144703,68.225000000
144703,68.218000000
144704,68.218000000
144704,68.218000000
144705,68.218000000
144705,68.218000000
144706,68.218000000
144706,68.224000000
144707,68.225000000
144708,68.224000000
144708,68.218000000
144709,68.218000000
144711,68.225000000
144712,68.224000000
144713,68.225000000
144713,68.225000000
144714,68.221000000
144714,68.221000000
144715,68.220000000
144715,68.220000000
144716,68.221000000
144716,68.222000000
144716,68.225000000
144717,68.225000000
144718,68.225000000
144718,68.225000000
144718,68.222000000
144718,68.221000000
144720,68.221000000
144720,68.221000000
144721,68.222000000
144721,68.225000000
144722,68.225000000
144723,68.225000000
144723,68.225000000
144724,68.222000000
144724,68.222000000
144725,68.221000000
144725,68.221000000
144726,68.222000000
144726,68.222000000
144726,68.226000000
144727,68.226000000
144727,68.225000000
144728,68.221000000
144729,68.221000000
144730,68.221000000
144731,68.222000000
144731,68.225000000
144733,68.225000000
144733,68.221000000
144734,68.230600000
144734,68.221000000
144735,68.221000000
144736,68.222000000
144736,68.225000000
144738,68.221000000
144739,68.221000000
144740,68.221000000
144741,68.225000000
144743,68.224000000
144743,68.224000000
144744,68.220000000
144744,68.220000000
144745,68.220000000
144746,68.220000000
144746,68.224000000
144747,68.224000000
144747,68.225000000
144748,68.225000000
144748,68.225000000
144749,68.225000000
144749,68.221000000
144749,68.221000000
144750,68.221000000
144750,68.221000000
144751,68.225000000
144752,68.225000000
144753,68.224000000
144753,68.224000000
144754,68.220000000
144755,68.220000000
144755,68.220000000
144756,68.221000000
144756,68.224000000
144756,68.227000000
144757,68.186000000
144757,68.227000000
144757,68.225000000
144758,68.225000000
144758,68.223000000
144759,68.223000000
144759,68.221000000
144800,68.221000000
144800,68.225000000
144801,68.225000000
144801,68.225000000
144801,68.228000000
144802,68.228000000
144802,68.229000000
144803,68.220000000
144803,68.218000000
144804,68.221000000
144804,68.221000000
144805,68.218000000
144805,68.218000000
144805,68.225300000
144807,68.218000000
144807,68.220000000
144808,68.220000000
144808,68.220000000
144808,68.220000000
144809,68.218000000
144809,68.218000000
144810,68.218000000
144810,68.218000000
144811,68.222000000
144812,68.222000000
144812,68.221000000
144812,68.221000000
144813,68.221000000
144813,68.221000000
144814,68.222000000
144814,68.222000000
144815,68.221000000
144815,68.221000000
144816,68.221000000
144816,68.221000000
144817,68.220000000
144817,68.220000000
144818,68.220000000
144819,68.220000000
144819,68.221000000
144820,68.221000000
144820,68.220000000
144820,68.220000000
144821,68.219000000
144821,68.219000000
144822,68.221000000
144823,68.221000000
144824,68.221000000
144824,68.221000000
144825,68.221000000
144825,68.221000000
144826,68.221000000
144826,68.221000000
144826,68.182000000
144826,68.221000000
144827,68.222000000
144827,68.222000000
144828,68.222000000
144828,68.222000000
144829,68.220000000
144831,68.222000000
144832,68.222000000
144833,68.221000000
144833,68.220000000
144834,68.220000000
144835,68.220000000
144836,68.226400000
144836,68.220000000
144836,68.222000000
144837,68.222000000
144837,68.221000000
144838,68.221000000
144838,68.219000000
144839,68.219000000
144839,68.219000000
144840,68.219000000
144840,68.219000000
144841,68.219000000
144841,68.221000000
144842,68.221000000
144842,68.221000000
144843,68.221000000
144843,68.219000000
144844,68.219000000
144844,68.219000000
144845,68.220000000
144846,68.220000000
144846,68.221000000
144847,68.221000000
144847,68.221000000
144848,68.221000000
144848,68.219000000
144849,68.219000000
144849,68.219000000
144850,68.219000000
144850,68.219000000
144851,68.219000000
144851,68.221000000
144852,68.221000000
144852,68.220000000
144853,68.220000000
144853,68.219000000
144854,68.219000000
144854,68.219000000
144855,68.219000000
144855,68.219000000
144856,68.219000000
144856,68.221000000
144857,68.180000000
144857,68.221000000
144857,68.221000000
144858,68.221000000
144858,68.219000000
144859,68.219000000
144859,68.218000000
144900,68.218000000
144900,68.218000000
144901,68.218000000
144901,68.218000000
144901,68.219000000
144902,68.219000000
144902,68.219000000
144903,68.216000000
144903,68.219000000
144903,68.218000000
144904,68.218000000
144904,68.219000000
144905,68.219000000
144905,68.218000000
144906,68.218000000
144906,68.219000000
144907,68.219000000
144908,68.222900000
144908,68.218000000
144908,68.218000000
144909,68.217000000
144910,68.217000000
144911,68.217000000
144911,68.217000000
144912,68.219000000
144912,68.219000000
144913,68.218000000
144914,68.217000000
144914,68.217000000
144915,68.219000000
144915,68.219000000
144916,68.217000000
144916,68.217000000
144917,68.218000000
144918,68.218000000
144919,68.218000000
144919,68.217000000
144920,68.217000000
144920,68.219000000
144921,68.219000000
144921,68.219000000
144922,68.219000000
144922,68.218000000
144923,68.218000000
144923,68.218000000
144924,68.218000000
144924,68.218000000
144925,68.218000000
144925,68.218000000
144926,68.219000000
144927,68.177000000
144927,68.220000000
144928,68.218000000
144929,68.218000000
144929,68.217000000
144930,68.217000000
144930,68.215000000
144931,68.215000000
144931,68.216000000
144931,68.216000000
144931,68.212000000
144932,68.209000000
144932,68.205000000
144933,68.205000000
144933,68.201000000
144933,68.204000000
144934,68.197000000
144934,68.197000000
144935,68.198000000
144935,68.198000000
144936,68.198000000
144936,68.201000000
144936,68.204000000
144937,68.204000000
144937,68.205000000
144938,68.205000000
144938,68.205000000
144939,68.205000000
144939,68.210600000
144939,68.201000000
144940,68.201000000
144940,68.200000000
144941,68.200000000
144941,68.205000000
144942,68.205000000
144942,68.205000000
144943,68.205000000
144943,68.205000000
144944,68.205000000
144944,68.201000000
144945,68.201000000
144945,68.199000000
144946,68.199000000
144946,68.206000000
144947,68.205000000
144948,68.205000000
144948,68.205000000
144949,68.199000000
144949,68.199000000
144950,68.199000000
144951,68.210000000
144952,68.209000000
144953,68.209000000
144953,68.209000000
144954,68.204000000
144955,68.204000000
144955,68.204000000
144956,68.204000000
144956,68.208000000
144957,68.168000000
144957,68.208000000
144957,68.208000000
144958,68.208000000
144958,68.208000000
144959,68.208000000
144959,68.204000000
145000,68.204000000
145000,68.219000000
145000,68.204000000
145000,68.204000000
145001,68.208000000
145002,68.209000000
145003,68.209000000
145003,68.209000000
145004,68.209000000
145004,68.207000000
145005,68.207000000
145005,68.203000000
145006,68.203000000
145006,68.209000000
145006,68.209000000
145007,68.211000000
145007,68.211000000
145008,68.211000000
145008,68.211000000
145008,68.207000000
145009,68.203000000
145009,68.203000000
145010,68.203000000
145010,68.215200000
145010,68.202000000
145011,68.202000000
145011,68.209000000
145012,68.209000000
145013,68.211000000
145013,68.211000000
145013,68.204000000
145014,68.204000000
145015,68.204000000
145015,68.204000000
145016,68.204000000
145016,68.211000000
145017,68.211000000
145018,68.211000000
145019,68.204000000
145019,68.204000000
145019,68.202000000
145020,68.202000000
145020,68.204000000
145021,68.208000000
145022,68.208000000
145023,68.208000000
145023,68.208000000
145024,68.201000000
145024,68.201000000
145025,68.201000000
145025,68.209000000
145026,68.209000000
145026,68.205000000
145026,68.206000000
145027,68.209000000
145027,68.170000000
145027,68.209000000
145028,68.208000000
145028,68.208000000
145029,68.206000000
145029,68.206000000
145030,68.210000000
145030,68.210000000
145030,68.228000000
145031,68.211000000
145031,68.211000000
145031,68.216000000
145032,68.216000000
145032,68.217000000
145033,68.216000000
145033,68.217000000
145033,68.214000000
145034,68.212000000
145034,68.212000000
145035,68.212000000
145035,68.212000000
145036,68.212000000
145036,68.217000000
145037,68.217000000
145037,68.217000000
145038,68.212000000
145039,68.212000000
145040,68.212000000
145041,68.221300000
145041,68.214000000
145041,68.217000000
145042,68.217000000
145042,68.217000000
145043,68.217000000
145043,68.217000000
145044,68.217000000
145044,68.212000000
145045,68.212000000
145045,68.212000000
145046,68.212000000
145046,68.220000000
145047,68.220000000
145048,68.220000000
145049,68.220000000
145050,68.220000000
145050,68.220000000
145051,68.220000000
145052,68.220000000
145053,68.220000000
145053,68.220000000
145054,68.220000000
145055,68.220000000
145056,68.220000000
145056,68.220000000
145057,68.220000000
145057,68.181000000
145057,68.220000000
145058,68.220000000
145059,68.220000000
145100,68.220000000
145101,68.222000000
145102,68.222000000
145103,68.220000000
145103,68.222000000
145104,68.222000000
145105,68.222000000
145106,68.222000000
145107,68.221000000
145108,68.219000000
145109,68.217000000
145110,68.217000000
145111,68.217000000
145111,68.217000000
145111,68.220000000
145112,68.224000000
145112,68.220000000
145113,68.220000000
145113,68.220000000
145113,68.218000000
145114,68.218000000
145115,68.218000000
145116,68.217000000
145116,68.217000000
145116,68.220000000
145117,68.220000000
145117,68.220000000
145118,68.220000000
145118,68.218000000
145119,68.218000000
145119,68.218000000
145120,68.218000000
145121,68.218000000
145122,68.220000000
145122,68.220000000
145122,68.220000000
145123,68.220000000
145123,68.219000000
145124,68.219000000
145125,68.216000000
145125,68.216000000
145126,68.216000000
145126,68.216000000
145126,68.221000000
145126,68.221000000
145127,68.220000000
145127,68.182000000
145127,68.220000000
145128,68.220000000
145128,68.220000000
145129,68.220000000
145129,68.217000000
145130,68.217000000
145130,68.217000000
145131,68.217000000
145131,68.222000000
145132,68.223000000
145132,68.223000000
145133,68.221000000
145133,68.221000000
145134,68.218000000
145134,68.216000000
145135,68.217000000
145135,68.217000000
145136,68.217000000
145136,68.217000000
145136,68.218000000
145136,68.222000000
145137,68.222000000
145137,68.222000000
145138,68.222000000
145138,68.222000000
145139,68.222000000
145139,68.217000000
145140,68.217000000
145140,68.217000000
145141,68.217000000
145141,68.222000000
145141,68.222000000
145142,68.222000000
145142,68.222000000
145143,68.222000000
145143,68.222000000
145144,68.222000000
145144,68.217000000
145144,68.225800000
145145,68.217000000
145145,68.218000000
145146,68.218000000
145146,68.218000000
145146,68.219000000
145147,68.222000000
145147,68.222000000
145148,68.222000000
145148,68.222000000
145149,68.219000000
145149,68.217000000
145150,68.217000000
145150,68.217000000
145151,68.218000000
145151,68.218000000
145151,68.222000000
145152,68.222000000
145152,68.223000000
145153,68.223000000
145153,68.223000000
145154,68.223000000
145154,68.218000000
145155,68.218000000
145156,68.218000000
145156,68.223000000
145156,68.223000000
145158,68.224000000
145158,68.224000000
145159,68.224000000
145159,68.224000000
145200,68.223000000
145200,68.223000000
145201,68.224000000
145201,68.224000000
145202,68.221000000
145202,68.221000000
145203,68.220000000
145203,68.222000000
145203,68.222000000
145204,68.222000000
145204,68.221000000
145205,68.221000000
145205,68.221000000
145206,68.224000000
145207,68.224000000
145207,68.223000000
145208,68.223000000
145208,68.223000000
145208,68.223000000
145209,68.221000000
145210,68.221000000
145210,68.221000000
145211,68.221000000
145211,68.223000000
145211,68.223000000
145212,68.221000000
145212,68.221000000
145213,68.221000000
145213,68.221000000
145214,68.218000000
145214,68.218000000
145216,68.226700000
145216,68.221000000
145217,68.221000000
145218,68.221000000
145219,68.221000000
145219,68.218000000
145220,68.218000000
145220,68.218000000
145221,68.181000000
145221,68.220000000
145222,68.220000000
145222,68.220000000
145223,68.220000000
145223,68.219000000
145223,68.219000000
145224,68.217000000
145224,68.217000000
145225,68.218000000
145225,68.218000000
145226,68.220000000
145226,68.220000000
145227,68.220000000
145227,68.220000000
145228,68.220000000
145228,68.220000000
145229,68.218000000
145229,68.218000000
145230,68.217000000
145230,68.217000000
145231,68.217000000
145231,68.220000000
145232,68.220000000
145233,68.219000000
145233,68.220000000
145234,68.220000000
145234,68.217000000
145236,68.217000000
145236,68.220000000
145237,68.220000000
145238,68.220000000
145238,68.224000000
145238,68.224000000
145239,68.221000000
145239,68.221000000
145240,68.221000000
145241,68.222000000
145241,68.222000000
145242,68.223000000
145242,68.223000000
145243,68.223000000
145243,68.223000000
145244,68.221000000
145244,68.221000000
145245,68.221000000
145245,68.220000000
145246,68.222000000
145246,68.222000000
145247,68.222000000
145247,68.222000000
145248,68.222000000
145248,68.221000000
145248,68.228800000
145249,68.221000000
145249,68.219000000
145250,68.219000000
145250,68.184000000
145250,68.220000000
145251,68.220000000
145251,68.225000000
145251,68.225000000
145252,68.223000000
145253,68.223000000
145253,68.223000000
145254,68.221000000
145254,68.221000000
145255,68.221000000
145255,68.221000000
145256,68.223000000
145256,68.223000000
145257,68.223000000
145258,68.223000000
145258,68.223000000
145259,68.223000000
145259,68.221000000
145300,68.221000000
145300,68.221000000
145301,68.221000000
145301,68.223000000
145302,68.223000000
145302,68.225000000
145303,68.225000000
145303,68.224000000
145303,68.226000000
145304,68.226000000
145304,68.221000000
145305,68.221000000
145305,68.223000000
145306,68.223000000
145306,68.225000000
145306,68.225000000
145307,68.225000000
145307,68.225000000
145308,68.225000000
145308,68.225000000
145309,68.223000000
145309,68.223000000
145310,68.223000000
145311,68.223000000
145311,68.225000000
145312,68.225000000
145312,68.227000000
145313,68.227000000
145314,68.227000000
145314,68.224000000
145315,68.224000000
145315,68.224000000
145316,68.224000000
145316,68.226000000
145317,68.226000000
145317,68.226000000
145318,68.226000000
145318,68.227000000
145319,68.227000000
145319,68.221000000
145319,68.210000000
145320,68.210000000
145320,68.172000000
145320,68.202000000
145321,68.215200000
145321,68.211000000
145321,68.211000000
145322,68.210000000
145322,68.210000000
145323,68.213000000
145323,68.213000000
145323,68.210000000
145324,68.219000000
145324,68.223000000
145325,68.223000000
145325,68.224000000
145326,68.224000000
145326,68.221000000
145327,68.221000000
145327,68.216000000
145328,68.217000000
145328,68.217000000
145329,68.212000000
145329,68.212000000
145330,68.209000000
145330,68.209000000
145331,68.208000000
145331,68.217000000
145332,68.217000000
145332,68.217000000
145333,68.215000000
145333,68.217000000
145333,68.217000000
145334,68.210000000
145334,68.210000000
145335,68.210000000
145335,68.210000000
145336,68.210000000
145336,68.217000000
145337,68.217000000
145337,68.216000000
145338,68.216000000
145338,68.215000000
145338,68.215000000
145339,68.206000000
145339,68.206000000
145340,68.206000000
145341,68.206000000
145341,68.215000000
145342,68.215000000
145343,68.215000000
145343,68.215000000
145343,68.208000000
145344,68.208000000
145345,68.205000000
145345,68.205000000
145346,68.205000000
145346,68.215000000
145347,68.211000000
145348,68.206000000
145348,68.206000000
145348,68.205000000
145349,68.205000000
145350,68.204000000
145350,68.204000000
145350,68.166000000
145351,68.204000000
145351,68.204000000
145351,68.209000000
145352,68.209000000
145352,68.209000000
145353,68.212200000
145353,68.209000000
145353,68.209000000
145354,68.203000000
145354,68.203000000
145355,68.202000000
145355,68.202000000
145356,68.200000000
145356,68.203000000
145357,68.206000000
145357,68.206000000
145358,68.206000000
145358,68.206000000
145358,68.203000000
145359,68.200000000
145359,68.200000000
145400,68.200000000
145400,68.199000000
145401,68.199000000
145401,68.207000000
145402,68.206000000
145403,68.205000000
145403,68.206000000
145403,68.206000000
145404,68.200000000
145405,68.200000000
145405,68.196000000
145406,68.196000000
145406,68.196000000
145406,68.198000000
145407,68.201000000
145407,68.201000000
145408,68.201000000
145408,68.201000000
145408,68.198000000
145409,68.196000000
145409,68.197000000
145410,68.197000000
145410,68.197000000
145411,68.197000000
145411,68.202000000
145412,68.202000000
145412,68.200000000
145413,68.200000000
145414,68.200000000
145414,68.195000000
145415,68.195000000
145415,68.195000000
145416,68.195000000
145416,68.199000000
145416,68.199000000
145417,68.199000000
145417,68.199000000
145418,68.199000000
145418,68.199000000
145419,68.199000000
145419,68.194000000
145420,68.194000000
145420,68.195000000
145420,68.159000000
145421,68.195000000
145421,68.195000000
145421,68.197000000
145422,68.200000000
145422,68.200000000
145423,68.200000000
145423,68.200000000
145424,68.204800000
145424,68.195000000
145425,68.195000000
145425,68.195000000
145426,68.198000000
145426,68.198000000
145427,68.198000000
145427,68.201000000
145428,68.201000000
145428,68.201000000
145429,68.201000000
145429,68.199000000
145430,68.199000000
145430,68.198000000
145431,68.198000000
145431,68.198000000
145432,68.200000000
145432,68.200000000
145433,68.200000000
145433,68.202000000
145433,68.206000000
145434,68.206000000
145434,68.198000000
145434,68.198000000
145435,68.196000000
145435,68.196000000
145436,68.195000000
145436,68.195000000
145437,68.198000000
145437,68.198000000
145438,68.198000000
145438,68.198000000
145438,68.195000000
145439,68.195000000
145439,68.193000000
145440,68.193000000
145440,68.191000000
145441,68.191000000
145441,68.191000000
145441,68.193000000
145442,68.196000000
145442,68.196000000
145443,68.196000000
145443,68.196000000
145444,68.193000000
145444,68.193000000
145445,68.192000000
145445,68.192000000
145446,68.193000000
145446,68.193000000
145447,68.196000000
145447,68.196000000
145448,68.196000000
145448,68.196000000
145448,68.191000000
145448,68.189000000
145449,68.188000000
145449,68.188000000
145450,68.189000000
145450,68.189000000
145451,68.153000000
145451,68.194000000
145452,68.194000000
145452,68.194000000
145453,68.194000000
145453,68.193000000
145454,68.193000000
145454,68.191000000
145455,68.191000000
145455,68.191000000
145456,68.191000000
145456,68.194000000
145456,68.194000000
145457,68.199400000
145457,68.193000000
145457,68.193000000
145458,68.193000000
145458,68.193000000
145459,68.191000000
145500,68.206000000
145500,68.191000000
145501,68.191000000
145501,68.193000000
145502,68.193000000
145502,68.193000000
145503,68.194000000
145503,68.193000000
145504,68.193000000
145504,68.191000000
145505,68.191000000
145505,68.191000000
145506,68.191000000
145506,68.193000000
145507,68.193000000
145507,68.193000000
145508,68.193000000
145508,68.193000000
145509,68.193000000
145509,68.190000000
145510,68.190000000
145510,68.191000000
145511,68.191000000
145511,68.193000000
145512,68.193000000
145512,68.193000000
145513,68.193000000
145514,68.193000000
145514,68.191000000
145516,68.191000000
145516,68.192000000
145517,68.193000000
145517,68.193000000
145518,68.192000000
145519,68.192000000
145519,68.190000000
145519,68.197000000
145520,68.194000000
145521,68.152000000
145521,68.197000000
145522,68.197000000
145523,68.197000000
145523,68.197000000
145524,68.196000000
145525,68.194000000
145525,68.194000000
145526,68.197000000
145527,68.197000000
145528,68.197000000
145528,68.197700000
145528,68.195000000
145529,68.195000000
145529,68.196000000
145530,68.199000000
145531,68.199000000
145531,68.200000000
145532,68.200000000
145532,68.200000000
145533,68.192000000
145533,68.200000000
145533,68.200000000
145534,68.200000000
145534,68.200000000
145535,68.200000000
145535,68.200000000
145536,68.201000000
145538,68.202000000
145538,68.202000000
145539,68.197000000
145539,68.197000000
145540,68.198000000
145540,68.198000000
145541,68.197000000
145541,68.200000000
145542,68.200000000
145542,68.200000000
145543,68.200000000
145543,68.200000000
145544,68.197000000
145544,68.197000000
145545,68.197000000
145545,68.197000000
145546,68.197000000
145546,68.200000000
145547,68.199000000
145548,68.200000000
145548,68.200000000
145549,68.198000000
145549,68.198000000
145550,68.198000000
145551,68.154000000
145551,68.200000000
145552,68.202000000
145553,68.202000000
145554,68.200000000
145554,68.200000000
145555,68.198000000
145555,68.198000000
145556,68.197000000
145556,68.197000000
145557,68.198000000
145557,68.198000000
145558,68.200000000
145558,68.200000000
145559,68.199000000
145559,68.199000000
145600,68.196600000
145600,68.200000000
145600,68.200000000
145601,68.198000000
145601,68.198000000
145602,68.200000000
145602,68.200000000
145603,68.200000000
145603,68.192000000
145603,68.200000000
145604,68.198000000
145604,68.198000000
145605,68.199000000
145606,68.199000000
145606,68.199000000
145607,68.200000000
145607,68.200000000
145608,68.200000000
145608,68.200000000
145608,68.199000000
145609,68.199000000
145609,68.199000000
145610,68.199000000
145610,68.198000000
145611,68.198000000
145611,68.200000000
145612,68.200000000
145612,68.201000000
145613,68.201000000
145613,68.202000000
145614,68.200000000
145615,68.200000000
145615,68.200000000
145616,68.200000000
145616,68.202000000
145617,68.202000000
145617,68.203000000
145618,68.203000000
145618,68.203000000
145619,68.200000000
145619,68.200000000
145620,68.202000000
145620,68.202000000
145621,68.158000000
145621,68.204000000
145622,68.204000000
145622,68.204000000
145623,68.204000000
145623,68.199000000
145624,68.199000000
145624,68.193000000
145625,68.193000000
145625,68.196000000
145626,68.196000000
145626,68.194000000
145627,68.194000000
145627,68.197000000
145628,68.197000000
145628,68.197000000
145629,68.194000000
145629,68.194000000
145630,68.193000000
145630,68.193000000
145630,68.189000000
145631,68.186000000
145631,68.188000000
145632,68.188000000
145633,68.188000000
145633,68.189000000
145633,68.186000000
145634,68.187000000
145635,68.188000000
145636,68.189000000
145636,68.192000000
145637,68.186000000
145637,68.179000000
145638,68.183300000
145638,68.178000000
145639,68.177000000
145640,68.178000000
145640,68.178000000
145641,68.178000000
145642,68.174000000
145642,68.173000000
145643,68.175000000
145643,68.175000000
145644,68.175000000
145644,68.169000000
145645,68.169000000
145645,68.170000000
145646,68.170000000
145646,68.175000000
145646,68.179000000
145647,68.179000000
145647,68.178000000
145648,68.178000000
145648,68.177000000
145649,68.177000000
145649,68.172000000
145650,68.172000000
145650,68.171000000
145651,68.138000000
145651,68.177000000
145652,68.174000000
145653,68.174000000
145654,68.174000000
145654,68.172000000
145655,68.172000000
145655,68.172000000
145656,68.172000000
145656,68.172000000
145656,68.175000000
145657,68.177000000
145657,68.177000000
145658,68.178000000
145658,68.178000000
145658,68.174000000
145659,68.172000000
145659,68.172000000
145700,68.172000000
145700,68.172000000
145701,68.172000000
145701,68.178000000
145702,68.178000000
145702,68.176000000
145703,68.178000000
145703,68.176000000
145704,68.176000000
145704,68.170000000
145705,68.170000000
145705,68.174000000
145706,68.174000000
145706,68.180000000
145707,68.180000000
145707,68.180000000
145708,68.180000000
145708,68.178000000
145708,68.178000000
145709,68.174000000
145709,68.174000000
145710,68.176000000
145710,68.183800000
145710,68.176000000
145711,68.176000000
145711,68.176000000
145712,68.180000000
145712,68.180000000
145713,68.180000000
145713,68.180000000
145714,68.176000000
145714,68.176000000
145715,68.180000000
145715,68.186000000
145715,68.186000000
145716,68.187000000
145716,68.189000000
145716,68.191000000
145717,68.191000000
145717,68.191000000
145718,68.191000000
145718,68.188000000
145718,68.187000000
145719,68.187000000
145720,68.186000000
145720,68.186000000
145721,68.187000000
145721,68.191000000
145721,68.150000000
145722,68.191000000
145722,68.191000000
145723,68.191000000
145724,68.189000000
145724,68.189000000
145725,68.193000000
145725,68.193000000
145725,68.194000000
145726,68.194000000
145726,68.196000000
145727,68.196000000
145728,68.197000000
145729,68.197000000
145729,68.193000000
145730,68.193000000
145730,68.192000000
145731,68.192000000
145731,68.194000000
145732,68.194000000
145732,68.197000000
145732,68.197000000
145733,68.197000000
145733,68.194000000
145734,68.197000000
145734,68.195000000
145735,68.195000000
145735,68.195000000
145736,68.195000000
145736,68.194000000
145736,68.194000000
145737,68.196000000
145737,68.196000000
145738,68.196000000
145738,68.196000000
145739,68.194000000
145739,68.194000000
145740,68.194000000
145740,68.194000000
145741,68.200200000
145741,68.195000000
145741,68.195000000
145742,68.196000000
145742,68.196000000
145743,68.194000000
145743,68.194000000
145744,68.194000000
145744,68.194000000
145745,68.194000000
145746,68.194000000
145746,68.194000000
145747,68.194000000
145747,68.194000000
145748,68.194000000
145748,68.194000000
145748,68.194000000
145749,68.195000000
145749,68.195000000
145750,68.195000000
145750,68.195000000
145751,68.193000000
145751,68.193000000
145752,68.156000000
145752,68.194000000
145752,68.194000000
145753,68.195000000
145753,68.195000000
145754,68.195000000
145755,68.198000000
145755,68.198000000
145756,68.198000000
145757,68.198000000
145757,68.198000000
145758,68.197000000
145758,68.197000000
145758,68.198000000
145759,68.198000000
145800,68.198000000
145800,68.195000000
145801,68.195000000
145801,68.198000000
145802,68.198000000
145802,68.198000000
145803,68.195000000
145803,68.195000000
145804,68.196000000
145806,68.195000000
145806,68.195000000
145806,68.197000000
145807,68.197000000
145807,68.197000000
145808,68.197000000
145808,68.194000000
145808,68.192000000
145809,68.184000000
145809,68.184000000
145810,68.185000000
145810,68.185000000
145811,68.183000000
145811,68.183000000
145812,68.185000000
145812,68.185000000
145812,68.191700000
145813,68.185000000
145813,68.185000000
145814,68.183000000
145814,68.183000000
145815,68.183000000
145815,68.183000000
145816,68.183000000
145816,68.183000000
145817,68.185000000
145817,68.185000000
145818,68.185000000
145818,68.185000000
145819,68.185000000
145819,68.189000000
145819,68.189000000
145820,68.189000000
145820,68.189000000
145821,68.193000000
145822,68.150000000
145822,68.192000000
145823,68.193000000
145824,68.193000000
145824,68.189000000
145824,68.200000000
145825,68.195000000
145825,68.192000000
145826,68.192000000
145827,68.195000000
145828,68.195000000
145828,68.194000000
145829,68.194000000
145829,68.192000000
145830,68.192000000
145830,68.192000000
145830,68.192000000
145831,68.191000000
145832,68.191000000
145832,68.193000000
145833,68.193000000
145833,68.194000000
145833,68.190000000
145834,68.194000000
145834,68.192000000
145835,68.192000000
145835,68.195000000
145836,68.195000000
145836,68.196000000
145837,68.196000000
145837,68.198000000
145838,68.198000000
145838,68.197000000
145839,68.197000000
145839,68.195000000
145840,68.195000000
145840,68.195000000
145841,68.195000000
145841,68.195000000
145842,68.195000000
145842,68.197000000
145843,68.197000000
145843,68.197000000
145843,68.196000000
145844,68.196000000
145844,68.194000000
145844,68.194000000
145845,68.199300000
145845,68.195000000
145846,68.195000000
145846,68.196000000
145846,68.196000000
145847,68.196000000
145847,68.196000000
145848,68.196000000
145848,68.196000000
145849,68.195000000
145849,68.195000000
145850,68.195000000
145850,68.195000000
145851,68.195000000
145851,68.195000000
145852,68.153000000
145852,68.197000000
145852,68.196000000
145853,68.196000000
145853,68.195000000
145853,68.195000000
145854,68.195000000
145854,68.195000000
145855,68.196000000
145855,68.196000000
145856,68.195000000
145856,68.195000000
